Month,Year,GP_Index_No,pluno,Item_Name,Net_Qty,O_B,Closing_Stock
November,2023,III/048189N,48189,"NIVIA  SHOE  LADIES 5""",1,2,1
November,2023,III/048316S,48316,GENTS V SHAPE CHAPPAL 8'' STUDS,2,44,90
November,2023,III/048317S,48317,"V SHAPE CHAPPAL 9"" STUDS",1,48,95
November,2023,III/048410N,48410,NIVIA SLIPPER FURRY SZ 10,8,36,64
November,2023,III/048486S,48486,SKECHERS SHOES 7,1,2,1
November,2023,III/050120L,50120,RAYBAN RB 3132001 PREDATOR 62 MM,1,1,1
November,2023,III/063154D,63154,STEELBIRD LADY HELMET SB-33 EVE,4,11,19
November,2023,III/063157D,63157,HELMET SB41 STEELBIRD OSCAR SPARKLE,3,11,8
November,2023,III/063164D,63164,HELMET STEEL BIRD HAWK F/FACE,3,12,9
November,2023,IV/061218W,61218,FASTRACK NC3016AL02 ANTHRACITE,1,2,1
November,2023,IV/061247W,61247,W/W TITAN NA2387YM03 DIAL SILVER,1,2,1
November,2023,IV/061249W,61249,TITAN FASTRACK N1161M02 DIAL BLACK,1,1,0
November,2023,IV/061515A,8319,W/W TITAN YM,1,1,0
November,2023,IV/061814W,61814,W/W TITAN N2455Y M01 SILVER LADIES,1,1,0
November,2023,IV/061815W,61815,W/W TITAN N2457Y M02,1,1,0
November,2023,IV/061816W,61816,W/W TITAN N1506YM02 DIAL  GENTS,1,2,1
November,2023,IV/061820S,61820,L/WATCH TITAN,1,1,0
November,2023,IV/061902W,61902,W/W FAST TRACK 9463AL02 BLK DIAL,1,2,1
November,2023,VI/001252T,1252,ANTISEPTIC LOTION SAVLON 100 ML,33,185,152
November,2023,VI/009591A,9591,ASLI SARSON KACHI GHANI OIL 200 ML,1,72,71
November,2023,VI/009630A,9630,H/OIL  MAYUR  SARSON 200ML,76,158,82
November,2023,VI/084901E,84901,BIS BOURNBON 100 GM. CREMICA,65,65,0
November,2023,VI/084902L,84902,BIS COCONUT COKIES 150GM CREMICA,198,239,221
November,2023,VI/084903P,84903,BIS BUTTER COOKIES AGRO 100 GM,178,197,19
November,2023,VI/084904H,84904,BIS KAJU KHAJOOR 100GM  AGRO,504,514,410
November,2023,VI/084942S,84942,BOURBON BLISS BISCUITS,10,31,141
November,2023,VI/084943F,84943,SUNFEAST DARK FANTASY CFILLS 75G,172,172,0
November,2023,VI/084944G,84944,SARK FANTASY CHOCO CREME BISCUIT,258,266,8
November,2023,VI/084945S,84945,DARK FANTSY VANILA CREAM BIS,119,119,0
November,2023,VI/084965A,84965,BIS PRIYA GOLD MARIE LITE 250,109,128,19
November,2023,VI/084966D,84966,BIS PRIYAGOLD BADAM PISTA 200GM,107,107,0
November,2023,VI/084967E,84967,BIS PRIYAGOLD CASHEW 200GM BUTTER,141,171,30
November,2023,VI/084970B,84970,BIS PRIYA GOLD BUTTER BITE 250 GM,131,132,1
November,2023,VI/084971B,84971,BIS PRIYA GOLD CNC 75 GM,411,413,2
November,2023,VI/084972K,84972,BIS PRIYA GOLD BUTTER MILK GLUCOSE,572,631,59
November,2023,VI/084973B,84973,BID PRIYA GOLD ZIG ZAG 75 GM,118,299,181
November,2023,VI/084991C,84991,CREMICA BRAND DIG,117,121,4
November,2023,VI/084993L,84993,CREMICA BISCUIT,25,98,73
November,2023,VI/085003H,85003,BOURNVITA  LITTLE CHAMP 500GM JAR,1,1,0
November,2023,VI/085004S,85004,BOURNVITA  500G R/PACK NEW,2,2,0
November,2023,VI/085009J,85009,PEDIASURE VANILA DELIGHT,12,20,8
November,2023,VI/085010J,85010,PEDIASURE CHOCOLATE DELIGHT,2,7,5
November,2023,VI/085018H,85018,HORLICKS WOMENS CHOCOLATE 400G,10,17,7
November,2023,VI/085031B,85031,BIS BRITANIA CREAM 100G,88,88,0
November,2023,VI/085032B,85032,BIS BRITANIA CREAM CHOCOLATE 100G,268,268,0
November,2023,VI/085034M,85034,BIS MCVITIES HOBNOBS 120G,46,55,9
November,2023,VI/085040M,85040,BIS MCVITIE'S DIGESTIVE 250 G,19,89,70
November,2023,VI/085082S,85082,BISC.PARLE  G  100GMS,937,979,1122
November,2023,VI/085095D,85095,DUKES WAFFY ORANGE WAFERS 20G*10'S,42,58,112
November,2023,VI/085096D,85096,DUKES WAFFY VANILA CREAM WAFFER,18,28,122
November,2023,VI/085098D,85098,'DUKES' CHOCO FLAVOURED ROLL 15GMS,46,50,204
November,2023,VI/085099D,85099,DUKES WAFER ROLLS 120G COFFEE,24,24,24
November,2023,VI/085101L,85101,PRIYAGOLD SNAKKER CHOCLATE,30,60,1470
November,2023,VI/085105B,85105,BIG BITE DUKES 7 GM  WAFER LAYERS,122,335,297
November,2023,VI/085106D,85106,DUKES MELTZ DOUBLES 4.8 G X20 PES,169,244,159
November,2023,VI/085107C,85107,COCOLATE 20GM (CHOCOLATE BAR),1,1,150
November,2023,VI/085108S,85108,TOFFY DUKES ECLAIR NEW 4.0GMS,86,154,112
November,2023,VI/085109W,85109,WAFFY CRISP N CREAMY 100GM,194,360,246
November,2023,VI/085111C,85111,CHOCO PIELOTTE 6S PACK 168G,110,110,96
November,2023,VI/085123D,85123,DUKES SMOOTH MILK CHOCO BAR 25GM,105,202,97
November,2023,VI/085124D,85124,DUKES MILK BLAST RICH MILK BAR,144,144,36
November,2023,VI/085135M,85135,BIS MCVITIES DIGESTIVE 150GM,10,35,25
November,2023,VI/085138F,85138,BISC PRIYA CHEESE CRACKER,57,145,88
November,2023,VI/085139H,85139,BIS PRIYA CHEESE BIT JAR 150GM,11,29,18
November,2023,VI/085147B,85147,DUKES BOURN BORN,120,120,120
November,2023,VI/085148D,85148,BIS DUKES RANCH CRACKERS 200GM,21,26,35
November,2023,VI/085159B,85159,BRITANNIA TOASTEA RUSK,32,32,192
November,2023,VI/085200P,85200,CADBURY FRUIT& NUT 80 GM,47,48,1201
November,2023,VI/085208D,85208,CADBURY 5 STAR BAR 22 GMS,107,110,483
November,2023,VI/085306A,85306,RASN ANIMBU PANI,6,175,169
November,2023,VI/085333T,85333,TANG LEMON 500GM,14,19,5
November,2023,VI/085341E,85341,FROOTY MANGO 200 ML,286,297,71
November,2023,VI/085357S,85357,SOUP MIXED VRG/PALAK CREAM KNOOR,32,73,89
November,2023,VI/085358T,85358,SOUP S/CORN CHICKEN KNORR 75GM.,37,117,128
November,2023,VI/085359K,85359,SOUP THICK TOMATO KNOR 67G,41,115,122
November,2023,VI/085360X,85360,SOUP HOT&SOUR VEG.KNOOR 43G,43,130,135
November,2023,VI/085361A,85361,SOUP S/CORN VEG. KNOOR 51 GMS,19,84,113
November,2023,VI/085362D,85362,SOUP MASROM KNOOR 50 GM,16,79,63
November,2023,VI/085369T,85369,APPY 200ML TETRA PACK,80,81,31
November,2023,VI/085374E,85374,FROOTI GREEN MANGO 500ML,97,97,24
November,2023,VI/085375L,85375,FROOTI GREEN MANGO 1L,29,29,48
November,2023,VI/085419L,85419,JEEVAN RAS AMLA JUICE 1LTR,3,22,19
November,2023,VI/085430A,85430,ALO FRUT MANGO ALOVERA JUICE 1LTR,9,11,2
November,2023,VI/085478R,85478,REAL JUICE  1LTR 'GV',44,49,17
November,2023,VI/085479T,85479,REAL JUICE GRAPE 1LTR,37,48,45
November,2023,VI/085484E,85484,JUICE REAL 1 LTR MIX FRUIT,36,46,46
November,2023,VI/085485R,85485,REAL JUICE 200 ML 'MG',111,138,57
November,2023,VI/085486R,85486,REAL JUICE ORANGE/PINAPPLE 200ML,129,129,0
November,2023,VI/085487A,85487,JUICE REAL  200ML 'MX',33,60,27
November,2023,VI/085502R,85502,REAL JUICE   200ML 'GV'.,50,53,3
November,2023,VI/085535A,85535,AXIOM JEEVAN RAS ALOEVERA 500ML,6,39,57
November,2023,VI/085536A,85536,AXION JEEVAN RAS ALOEVERA 500ML,1,14,13
November,2023,VI/085542A,85542,AXIOM JEEVAN RAS JAMUN JUICE 1LTR,3,16,13
November,2023,VI/085571L,85571,LION BRAND DESERT KING DATES 500 GM,97,179,127
November,2023,VI/085591K,85591,KELLOGG'S CHOCOS M&STARS 350G,8,8,0
November,2023,VI/085593K,85593,"KELLOGG'S  OATS ""1 KG HEART TO",4,29,37
November,2023,VI/085609Y,85609,GULAB JAMUN MIX MTR 200GM,73,140,67
November,2023,VI/085611T,85611,NAMKIN BHUJIA H/RAM 200 GM,67,156,409
November,2023,VI/085612K,85612,NAMKIN GOLDEN MIXTURE H/RAM 200 GM.,218,434,376
November,2023,VI/085613X,85613,NAMKIN MONG DAL H/RAM 200 GM,95,246,311
November,2023,VI/085614A,85614,NAMKIN TASTY H/RAM 200 GM,1,325,484
November,2023,VI/085626D,85626,NAMKIN ALU BHUJIA BIKANO,128,242,114
November,2023,VI/085630H,85630,NAMKIN TASTY BIKANO,95,240,225
November,2023,VI/085631Y,85631,NAMKIN KAJU MIXTURE BIKANO,59,300,311
November,2023,VI/085632S,85632,SOHAN PAPRI BIKANO 250 GM,130,331,265
November,2023,VI/085633T,85633,NAMKIN NATKHAT NIMBO BIKANO160G,132,222,170
November,2023,VI/085634K,85634,NAMKIN CRUNCHY MUNCHY BIKANO 140,96,190,154
November,2023,VI/085637D,85637,NAMKIN KASHMIRI MIX KALEVA 200G,86,371,365
November,2023,VI/085648D,85648,KALEVA LADOO 250G,66,168,162
November,2023,VI/085651B,85651,BIKANO KASHMIRI MIXTURE 200GM,97,188,161
November,2023,VI/085656S,85656,SOAN PAPDI 500 GMS HALDIRAM,62,62,0
November,2023,VI/085657X,85657,SOAN PAPADI H/RAM 250GM ORANGE,115,216,101
November,2023,VI/085659D,85659,HALDIRAM SOHAN PAPDI 250GM,64,144,80
November,2023,VI/085673R,85673,KALEVA KHATTA MEETHA 180GM,81,181,108
November,2023,VI/085674R,85674,KALEVA ALOO BHUJIA 180GM,21,94,163
November,2023,VI/085683G,85683,PEANUTS GOLDEN GATE  140GM,53,66,73
November,2023,VI/085684G,85684,GOLDEN GATE ROASTED PEANUTS 140G,22,122,160
November,2023,VI/085691A,85691,ACT-II INSTANT POPCORN 70 G,324,1359,1995
November,2023,VI/085692A,85692,MICROVAVE POPCORN BUTTER 85G,2,102,100
November,2023,VI/085707T,85707,TIP TOP LEMON BHEL  180GMS,23,240,297
November,2023,VI/085708T,85708,TIP TOP BHAKARWADI 180G POUCH,69,158,169
November,2023,VI/085715E,85715,GOLDEN GATE ROASTED CASHEW 200 GMS,20,29,9
November,2023,VI/085716G,85716,ROASTED ALMOND 200G,1,2,1
November,2023,VI/085745B,85745,BIKANO NAVRATAN MIXTURE 200GM,39,80,41
November,2023,VI/085747B,85747,BIKANO ALL IN ONE 200GM,67,80,173
November,2023,VI/085748B,85748,BIKANO KURKURI BHUJIA 200GM,6,80,234
November,2023,VI/085749B,85749,BIKANO MATAR MASALA 200GM,75,86,171
November,2023,VI/085755K,85755,GOLDEN GATE CASHEW PAPRIKA JAR,20,40,20
November,2023,VI/085758B,85758,GOLDEN[GATE PISTACHINOS,17,24,7
November,2023,VI/085792H,85792,HALDIRAM GULABJAMUN 1KG,52,79,27
November,2023,VI/085799K,85799,ACT II IPC BUTTER DELITE POPCORN,120,358,478
November,2023,VI/085800P,85800,ACT II POPCORN CARAMEL 16 GMS,42,108,174
November,2023,VI/085810V,85810,YUM FILLS WHOOPIE PIE,23,24,0
November,2023,VI/085825E,85825,LOTTE ECLAIRS COFFE BITE CHOCOLATE,1,1,0
November,2023,VI/085920B,85920,BASMATI RICE D /ROZANA 1KG,11,11,0
November,2023,VI/085921R,85921,DAWAT ROZANA BASMATI RICE 5KG,4,4,0
November,2023,VI/085968S,85968,CAVE MAN COOKIES HONEY MAGIC 60GM,37,94,57
November,2023,VI/085973S,85973,CAVE MAN COOKIES FIT O MILLETO 60GM,3,22,19
November,2023,VI/085994B,85994,WHITS OATS 500G BOX  BAGRRYS,1,20,39
November,2023,VI/085995B,85995,CRUNCHY MUESLI 1 KG JAR,7,21,14
November,2023,VI/085996A,85996,CRUNCH MUSLI 400G,6,57,51
November,2023,VI/086001C,86001,KELLOGGS REAL HONEY 300GM,1,16,47
November,2023,VI/086003S,86003,SAFFOLA OATS 1KG POUCH,23,48,41
November,2023,VI/086004S,86004,SAFFOLA OATS 400GMS POUCH,9,30,51
November,2023,VI/086005B,86005,BARRYS WHITE OATS 500G,5,30,55
November,2023,VI/086011D,86011,KELLOGGS WHEAT FLAKES 425 GMS,1,42,41
November,2023,VI/086012E,86012,KELLOGGS CORNFLAKES 250 GMS,1,19,18
November,2023,VI/086013L,86013,KELLOGGS CORNFLAKES 475 GM,5,12,19
November,2023,VI/086015H,86015,KELLOGGS FROSTIES 275 GM,4,43,39
November,2023,VI/086016N,86016,EXTRA MUESLI NUT DELIGHT 275GMS,6,36,30
November,2023,VI/086018C,86018,CORNFLAKES KELLOGGS CHOCOS SMACKS,3,24,21
November,2023,VI/086023B,86023,8 AM MUESLI PLAIN 425GM,4,42,38
November,2023,VI/086024B,86024,8 AM MUSLI MIX FRUIT 425GM,2,5,3
November,2023,VI/086026C,86026,CORNFLAKES CHOCOCHAMP 375 GOLDEN,3,102,129
November,2023,VI/086029B,86029,BAGRRYS CHOCO HEALTHY CRUNCH 425G,1,54,53
November,2023,VI/086030T,86030,TEA  TATA GOLD 500G,24,24,0
November,2023,VI/086031B,86031,BAGRRYS CRUNCH MUSLI 425G,4,60,56
November,2023,VI/086033D,86033,TEA TATA PRIMIUM 500 GMS,28,61,33
November,2023,VI/086038Y,86038,TEA BAG TETLY 100 GMS,1,20,19
November,2023,VI/086039H,86039,ORGANIC TULSI GREEN TEA BAG 25,9,42,33
November,2023,VI/086045E,86045,COFFEE SUNRISE 50 GM,26,90,64
